latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
10.23088,28.26058,330.79,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,294.28,5.29,D
10.23308,28.26395,331.72,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,296.16,3.2,D
10.23488,28.15778,331.83,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.37,4.15,D
10.23558,28.16293,339.85,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.5,4.15,D
10.23602,28.61966,333.51,0.4,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.91,1.94,D
10.24417,27.44669,339.56,0.51,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.21,8.62,D
10.24818,26.93633,348.2,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.94,4.21,D
10.24882,26.94073,334.66,0.48,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.37,4.21,D
10.2502,24.79349,343.25,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.68,7.01,D
10.25057,30.98653,341.05,0.57,0.52,2025-11-04,1146,N,VIIRS,n,2.0NRT,292.94,10.05,D
10.25074,24.79713,335.99,0.4,0.37,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.28,4.26,D
10.25132,26.94151,344.19,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.52,7.53,D
10.25178,27.4456,334.56,0.51,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.94,9,D
10.25251,26.94021,338.58,0.48,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,309.77,4.21,D
10.25254,22.32405,336.34,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.44,2.09,D
10.25343,21.97688,330.75,0.4,0.37,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.12,2.29,D
10.25621,21.95034,335,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.73,4.08,D
10.25642,27.09849,353.82,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,312.1,20.92,D
10.25695,24.79247,335.05,0.4,0.37,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.18,4.03,D
10.25809,26.93604,347.02,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.25,7.48,D
10.25926,26.93475,351.92,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.58,11.67,D
10.2599,26.93915,355.61,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.74,11.67,D
10.26015,27.09796,351.36,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.55,20.92,D
10.26054,26.94355,346.17,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.82,8.85,D
10.26079,27.10245,338.13,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.39,20.92,D
10.26179,26.93551,348.53,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.7,7.48,D
10.26241,26.93992,352.73,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.52,7.48,D
10.26302,26.94433,333.02,0.48,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.74,5.47,D
10.26452,27.10192,338.49,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.18,2.73,D
10.26506,25.27065,332.73,0.41,0.37,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.63,1.43,D
10.26568,27.43406,336.78,0.51,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.07,4.98,D
10.26917,28.40903,332.44,0.39,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.56,2.86,D
10.27408,22.98738,354.24,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.14,41.28,D
10.27421,28.80402,334.43,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.32,4.26,D
10.27474,28.8078,347.09,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.91,7.97,D
10.27632,22.97984,334.92,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,297.61,29.96,D
10.27652,22.34587,335.36,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.29,2.74,D
10.27652,27.7979,332.07,0.54,0.42,2025-11-04,1146,N,VIIRS,n,2.0NRT,287.6,3.38,D
10.27686,22.98335,356.83,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.67,41.28,D
10.27701,28.55859,334.48,0.4,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.19,4.33,D
10.27716,27.79955,331.86,0.54,0.42,2025-11-04,1146,N,VIIRS,n,2.0NRT,286.44,6.57,D
10.2774,22.98685,356.2,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.09,41.28,D
10.2779,27.35622,346.28,0.51,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.34,9.97,D
10.27847,22.99387,333.77,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.5,6.5,D
10.27888,28.80722,353.51,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.05,7.97,D
10.28356,28.81043,330.6,0.41,0.45,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.83,3.87,D
10.28602,22.31876,334.13,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.05,1.38,D
10.28657,22.32234,349.9,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.78,8.53,D
10.28748,28.7302,332.02,0.41,0.45,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.54,3.88,D
10.28775,30.1192,334.71,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,297.43,8.35,D
10.28789,22.9888,335.2,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.83,3.48,D
10.28876,28.55324,332.01,0.4,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.43,2.57,D
10.28937,22.31824,330.09,0.39,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,301,1.38,D
10.29017,30.13767,342.68,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.7,13.72,D
10.29097,27.11783,331.59,0.49,0.41,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.54,1.88,D
10.29199,30.15154,352.1,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.26,13.6,D
10.2926,30.15617,347.45,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.82,14.59,D
10.29271,22.31771,332.74,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.53,2.25,D
10.29289,30.12321,330.34,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.06,4.78,D
10.29471,30.13707,343.43,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.97,16.26,D
10.29532,30.14169,367,0.5,0.49,2025-11-04,1146,N,VIIRS,h,2.0NRT,301.21,16.26,D
10.29742,21.92151,346.52,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.4,5.56,D
10.29776,30.16021,349.81,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.21,18.66,D
10.29837,30.16485,367,0.5,0.49,2025-11-04,1146,N,VIIRS,h,2.0NRT,302.15,31.15,D
10.29987,30.1411,332.74,0.5,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.06,16.26,D
10.30334,26.77793,335.64,0.47,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.86,5.87,D
10.30397,26.78226,342.74,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.84,5.87,D
10.30825,26.78606,337.82,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.77,3.43,D
10.30888,26.7904,332.31,0.47,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.66,3.43,D
10.30922,29.15037,346.55,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.01,39.51,D
10.30943,22.33702,334.97,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.37,2.17,D
10.30976,29.15435,356.9,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.52,39.51,D
10.31254,27.94147,335.51,0.55,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.71,6.44,D
10.31278,28.07883,330.02,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.53,2.53,D
10.31323,27.94649,344.79,0.55,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.44,6.44,D
10.31346,29.14979,342.79,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.48,8.42,D
10.31392,27.95152,335.05,0.55,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.21,4.4,D
10.31401,29.15377,344.46,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.19,8.42,D
10.31502,27.29116,335.71,0.5,0.41,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.05,5.25,D
10.31565,27.29578,338.02,0.5,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.68,7.26,D
10.31716,27.94594,330.26,0.55,0.43,2025-11-04,1146,N,VIIRS,l,2.0NRT,300.42,6.44,D
10.32432,27.93981,343.18,0.55,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.35,11.45,D
10.32684,26.68221,335,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.19,2.84,D
10.32689,28.23487,334.88,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.77,6.6,D
10.32721,23.69194,335.59,0.38,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.22,2.84,D
10.32763,28.2401,337.77,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.15,6.93,D
10.3283,28.11537,331.83,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.11,7.03,D
10.32854,28.23697,344.01,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.47,10.05,D
10.33021,26.68234,343.67,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.47,4.93,D
10.33048,26.68168,334.46,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.16,2.84,D
10.33111,26.68597,333.24,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.2,1.61,D
10.33265,29.16339,333.57,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.74,2.97,D
10.33342,29.10672,344.49,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.92,5.87,D
10.33372,26.2416,331.54,0.45,0.39,2025-11-04,1146,N,VIIRS,l,2.0NRT,303.83,3.48,D
10.33387,23.00253,340.18,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.61,2.37,D
10.33557,22.9915,344.47,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.24,10.83,D
10.33611,22.995,335.45,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.77,5.14,D
10.33719,23.00201,339.66,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.23,4.98,D
10.33833,22.18188,346.77,0.39,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,302,5.85,D
10.33889,22.99098,351.19,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.45,10.83,D
10.33943,22.99448,343.23,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.92,5.14,D
10.34017,28.65467,331.96,0.4,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.93,3.31,D
10.34056,28.78025,336.64,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.97,5.26,D
10.34068,28.65837,338.62,0.4,0.44,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.6,3.31,D
10.34221,22.99046,339.67,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.92,3.75,D
10.34471,28.77968,334.84,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.37,5.22,D
10.34506,22.2029,346.52,0.39,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,302,5.76,D
10.34583,25.18164,334.05,0.41,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.15,1.2,D
10.3459,23.03654,332.26,0.38,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.32,2,D
10.34605,26.89196,339.72,0.48,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.99,4.48,D
10.34657,26.7459,347.22,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.33,3.92,D
10.34861,29.12597,333,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.86,2.19,D
10.34888,22.09535,354.57,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.26,6.85,D
10.3489,29.12476,330.46,0.43,0.46,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.59,3.72,D
10.34921,23.03602,343.36,0.38,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.3,8.42,D
10.34941,28.1809,330.52,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.85,4.07,D
10.35023,26.74536,338.85,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.79,3.92,D
10.35084,26.74969,338.37,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.16,3.92,D
10.35233,22.20543,332.37,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.93,4.7,D
10.35333,26.6615,350,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.79,6.52,D
10.35394,26.66578,341.24,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.18,4.72,D
10.3545,26.74916,338.86,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.77,3.99,D
10.35545,30.63769,330.71,0.54,0.51,2025-11-04,1146,N,VIIRS,n,2.0NRT,297.41,4.76,D
10.35698,26.66097,342.34,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,312.11,25.37,D
10.35706,28.32696,354.49,0.39,0.44,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.69,7.92,D
10.35842,28.42842,331.99,0.39,0.44,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.29,0.94,D
10.36062,26.66044,354.32,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.38,25.37,D
10.36123,26.66473,340.34,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.8,8.68,D
10.36247,28.42785,330.77,0.39,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.1,1.81,D
10.36488,26.6642,332.22,0.47,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.86,2.43,D
10.36549,26.66848,340.63,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.53,2.43,D
10.36559,29.15609,338.25,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.09,3.74,D
10.36609,26.67277,342.79,0.47,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.04,5.19,D
10.36612,29.16009,335.95,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.73,4.88,D
10.36743,22.25814,334.26,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.7,5.13,D
10.36984,29.15552,335.6,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.86,4.72,D
10.37272,28.0569,331.49,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.94,3.3,D
10.38064,27.21154,331.36,0.5,0.41,2025-11-04,1146,N,VIIRS,l,2.0NRT,306.22,5.55,D
10.38115,28.53584,330.96,0.4,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.58,2.44,D
10.38195,27.22069,344.06,0.5,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.98,6.03,D
10.38215,27.00057,332.41,0.49,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,307.08,2.61,D
10.38505,27.21558,344.93,0.5,0.41,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.7,5.55,D
10.38585,22.28824,330.48,0.39,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.41,1.83,D
10.39806,29.172,334.15,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.24,6.72,D
10.40231,29.17142,347.75,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.96,6.72,D
10.41407,24.60474,336.01,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.64,1.5,D
10.41456,30.83184,330.39,0.56,0.52,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.41,3.24,D
10.41457,30.75849,340.58,0.55,0.51,2025-11-04,1146,N,VIIRS,n,2.0NRT,297.71,9.16,D
10.41461,24.60835,338.61,0.4,0.37,2025-11-04,1146,N,VIIRS,l,2.0NRT,311.79,5.99,D
10.41743,24.60423,337.26,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.02,5.12,D
10.41797,24.60784,349.21,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,314.47,8.97,D
10.42064,28.83035,331.34,0.42,0.45,2025-11-04,1146,N,VIIRS,l,2.0NRT,301.43,1.13,D
10.42188,24.61094,355.38,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.37,8.97,D
10.42241,24.61455,340.49,0.4,0.37,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.19,5.82,D
10.42263,29.19313,351.38,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.18,9.83,D
10.42287,30.15871,342.59,0.51,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.58,6.46,D
10.42349,30.16336,351.58,0.51,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.69,6.46,D
10.42406,30.75722,341.19,0.55,0.51,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.69,6.43,D
10.4248,28.82977,339.11,0.42,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.72,1.62,D
10.42587,23.18177,331.14,0.38,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.18,2.21,D
10.4269,29.19256,367,0.44,0.46,2025-11-04,1146,N,VIIRS,h,2.0NRT,304.13,20.07,D
10.42805,30.16275,340.82,0.51,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,296.9,6.46,D
10.42992,29.15138,331.75,0.43,0.46,2025-11-04,1146,N,VIIRS,l,2.0NRT,301.91,2.51,D
10.43113,26.47426,342.42,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.26,10.32,D
10.43132,29.22478,348.66,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.84,9.76,D
10.43187,29.22882,343.72,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.6,9.76,D
10.4321,28.82099,336.66,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.95,3.53,D
10.43764,29.20748,337.26,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.58,3.87,D
10.43858,28.13417,333.42,0.56,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.92,3.6,D
10.43897,31.20853,331.58,0.6,0.53,2025-11-04,1146,N,VIIRS,n,2.0NRT,295.75,6.12,D
10.43949,30.4274,338.12,0.53,0.5,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.82,5.37,D
10.4397,26.32826,346.04,0.45,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.86,4.76,D
10.44281,22.54528,342.15,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.46,7.09,D
10.44726,28.74563,339.1,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,302,5.26,D
10.44735,25.78419,335.26,0.43,0.38,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.95,3.69,D
10.44775,28.78019,331.53,0.41,0.45,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.86,4.57,D
10.44778,28.7494,345.11,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.42,5.26,D
10.44791,25.78812,337,0.43,0.38,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.22,3.69,D
10.44927,26.31842,334.33,0.45,0.39,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.12,4.54,D
10.45104,29.99111,341.02,0.49,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.16,4.62,D
10.45166,26.33498,334.93,0.45,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.32,3.42,D
10.45257,29.98877,337.27,0.49,0.49,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.47,5.07,D
10.45346,26.32203,346.11,0.45,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.58,5.97,D
10.45405,26.32617,344,0.45,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.6,6.37,D
10.45406,28.58168,339.33,0.4,0.44,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.5,6.66,D
10.4585,29.29551,334.2,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.74,4.1,D
10.45855,29.0181,341.4,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.74,7.53,D
10.45951,26.09581,347.63,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,308.52,11.33,D
10.45963,29.30367,332.15,0.44,0.46,2025-11-04,1146,N,VIIRS,l,2.0NRT,302.43,5.1,D
10.46054,26.09555,348.36,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.01,13.48,D
10.46072,28.78225,334.49,0.41,0.45,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.06,3.35,D
10.46077,26.07912,339.87,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,304.82,2.85,D
10.46214,29.19597,334.12,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,297.43,3.52,D
10.4627,29.19999,331.61,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,297,3.52,D
10.46276,29.0175,352.79,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.29,7.53,D
10.4628,29.29492,344.12,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.36,4.1,D
10.46306,26.09529,353.11,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.43,11.22,D
10.46336,29.299,330.96,0.44,0.46,2025-11-04,1146,N,VIIRS,l,2.0NRT,303.92,4.1,D
10.46419,22.49051,331.14,0.39,0.36,2025-11-04,1146,N,VIIRS,l,2.0NRT,304.73,4.04,D
10.46431,26.0786,337.85,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.74,2.85,D
10.46484,29.19536,340,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,298.18,5.63,D
10.46489,26.08264,351.45,0.44,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.13,11.49,D
10.46537,29.19939,344.86,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.57,5.63,D
10.46546,26.08668,367,0.44,0.39,2025-11-04,1146,N,VIIRS,h,2.0NRT,311.07,11.49,D
10.46593,28.94555,335.15,0.42,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.27,4.53,D
10.46697,29.19941,340.85,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.1,3.52,D
10.46751,29.02082,335.74,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.46,2.41,D
10.46803,29.02474,334.78,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.1,2.84,D
10.47013,28.94497,350.47,0.42,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.95,4.53,D
10.47505,26.39522,352.39,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.9,38.76,D
10.47575,28.76859,336.85,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.27,1.45,D
10.47585,26.73783,338.97,0.47,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,311.45,3.71,D
10.47806,29.03533,337.22,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.48,3.32,D
10.47925,26.39886,345.68,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,307.35,9.23,D
10.47957,28.4367,334.98,0.39,0.44,2025-11-04,1146,N,VIIRS,l,2.0NRT,305.13,3.38,D
10.48012,26.74163,338.82,0.47,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,309.27,3.71,D
10.48191,28.72167,339.41,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,299.23,2.22,D
10.48281,29.03869,338.09,0.43,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.37,6.28,D
10.48657,28.72484,334.8,0.41,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.94,4.51,D
10.48812,28.16957,339.88,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.14,5.34,D
10.48875,22.38474,336.58,0.39,0.36,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.52,3.83,D
10.48886,26.99186,350.97,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.16,6.6,D
10.48945,26.39312,346.68,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,305.81,4.18,D
10.49006,26.39729,367,0.46,0.39,2025-11-04,1146,N,VIIRS,h,2.0NRT,311.7,10.32,D
10.49067,26.40146,354.94,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.85,10.32,D
10.49103,29.22878,333.4,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,300.93,3.43,D
10.49157,29.23283,344.23,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,306.16,8.59,D
10.49192,26.43545,348.15,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,311.14,11.13,D
10.49258,26.99133,347.23,0.49,0.4,2025-11-04,1146,N,VIIRS,n,2.0NRT,310.25,6.6,D
10.4932,26.99581,336.45,0.49,0.4,2025-11-04,1146,N,VIIRS,l,2.0NRT,308.63,4.04,D
10.49485,30.92987,342.53,0.57,0.52,2025-11-04,1146,N,VIIRS,n,2.0NRT,296.57,6.18,D
10.49553,26.43492,349.44,0.46,0.39,2025-11-04,1146,N,VIIRS,n,2.0NRT,309.98,11.13,D
10.49586,29.23225,367,0.44,0.46,2025-11-04,1146,N,VIIRS,h,2.0NRT,303.48,14.75,D
10.4964,29.23631,356.09,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,303.44,14.75,D
10.49981,28.85054,335.59,0.42,0.45,2025-11-04,1146,N,VIIRS,n,2.0NRT,302.85,3.38,D
10.50046,28.19978,331.37,0.57,0.43,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.36,1.71,D
10.50122,29.23978,339.96,0.44,0.46,2025-11-04,1146,N,VIIRS,n,2.0NRT,301.29,8.82,D
